AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE;RESERVADO;
2021;07;17;23;1;0.000136682142;0.000127896947;0.000085715122;;
2021;07;17;24;1;0.000125393274;0.000118449809;0.000064396822;;
2021;07;18;1;1;0.000110998833;0.000109426297;0.000059257689;;
2021;07;18;2;1;0.000097371193;0.000099244338;0.000035431547;;
2021;07;18;3;1;0.000086741386;0.000092945492;0.000037592951;;
2021;07;18;4;1;0.000079708608;0.000089756188;0.000016818122;;
2021;07;18;5;1;0.000075638137;0.000088665990;0.000023154487;;
2021;07;18;6;1;0.000073793235;0.000089007915;0.000035137258;;
2021;07;18;7;1;0.000072231568;0.000087574384;0.000025242671;;
2021;07;18;8;1;0.000069665418;0.000079053128;0.000014560968;;
2021;07;18;9;1;0.000078776836;0.000084903685;0.000023778267;;
2021;07;18;10;1;0.000093965661;0.000093407925;0.000042073466;;
2021;07;18;11;1;0.000108131045;0.000101989902;0.000033094132;;
2021;07;18;12;1;0.000116093623;0.000106725277;0.000057280743;;
2021;07;18;13;1;0.000121013512;0.000111328760;0.000064819609;;
2021;07;18;14;1;0.000129523540;0.000113620777;0.000078692025;;
2021;07;18;15;1;0.000134070704;0.000112126129;0.000075359097;;
2021;07;18;16;1;0.000126470667;0.000109451852;0.000080194448;;
2021;07;18;17;1;0.000121142044;0.000105755635;0.000066331888;;
2021;07;18;18;1;0.000119590325;0.000102471065;0.000062192130;;
2021;07;18;19;1;0.000120521962;0.000102273810;0.000081955957;;
2021;07;18;20;1;0.000121933922;0.000104937608;0.000060257426;;
2021;07;18;21;1;0.000125449709;0.000107157128;0.000072700640;;
2021;07;18;22;1;0.000137144299;0.000113198459;0.000072541526;;
2021;07;18;23;1;0.000145778213;0.000117586448;0.000078296354;;
2021;07;18;24;1;0.000131350456;0.000108134901;0.000057529973;;
2021;07;19;1;1;0.000110516673;0.000096834879;0.000047391149;;
2021;07;19;2;1;0.000093265385;0.000090067947;0.000032286055;;
2021;07;19;3;1;0.000082530175;0.000085984843;0.000024333754;;
2021;07;19;4;1;0.000076757696;0.000084229795;0.000018684083;;
2021;07;19;5;1;0.000073765462;0.000083999661;0.000014496071;;
2021;07;19;6;1;0.000072861878;0.000086105652;0.000031984134;;
2021;07;19;7;1;0.000075357889;0.000093057725;0.000022417272;;
2021;07;19;8;1;0.000080022414;0.000103817735;0.000031198882;;
2021;07;19;9;1;0.000092007241;0.000138083097;0.000086302610;;
2021;07;19;10;1;0.000104362810;0.000159729903;0.000150714040;;
2021;07;19;11;1;0.000114301753;0.000173409271;0.000206853109;;
2021;07;19;12;1;0.000119566109;0.000178823484;0.000208487108;;
2021;07;19;13;1;0.000126127067;0.000183189105;0.000173534305;;
2021;07;19;14;1;0.000136789327;0.000179568267;0.000138520599;;
2021;07;19;15;1;0.000142066511;0.000163713264;0.000158915134;;
2021;07;19;16;1;0.000136699985;0.000155675655;0.000162634068;;
2021;07;19;17;1;0.000133148132;0.000154652719;0.000172895477;;
2021;07;19;18;1;0.000133416475;0.000155494366;0.000156867776;;
2021;07;19;19;1;0.000132552769;0.000150673790;0.000157317417;;
2021;07;19;20;1;0.000130819699;0.000142933135;0.000145650069;;
2021;07;19;21;1;0.000132630041;0.000132987744;0.000166711939;;
2021;07;19;22;1;0.000143895276;0.000126699695;0.000159172997;;
2021;07;19;23;1;0.000151034220;0.000122830557;0.000122476052;;
2021;07;19;24;1;0.000132853225;0.000110419086;0.000086807970;;
2021;07;20;1;1;0.000110837923;0.000099921954;0.000065891498;;
2021;07;20;2;1;0.000093438836;0.000092736970;0.000040705363;;
2021;07;20;3;1;0.000082981703;0.000088558963;0.000036078451;;
2021;07;20;4;1;0.000077415008;0.000086487834;0.000024455830;;
2021;07;20;5;1;0.000074360730;0.000086030186;0.000020241011;;
2021;07;20;6;1;0.000073498366;0.000088141464;0.000022206609;;
2021;07;20;7;1;0.000075882491;0.000094542425;0.000027158650;;
2021;07;20;8;1;0.000080720820;0.000104728467;0.000039303553;;
2021;07;20;9;1;0.000092496604;0.000136737582;0.000078320518;;
2021;07;20;10;1;0.000104198020;0.000158182873;0.000140223997;;
2021;07;20;11;1;0.000114016218;0.000171449706;0.000192729863;;
2021;07;20;12;1;0.000118979130;0.000177806131;0.000193262027;;
2021;07;20;13;1;0.000125799373;0.000182547388;0.000154913109;;
2021;07;20;14;1;0.000136251535;0.000179336831;0.000173505251;;
2021;07;20;15;1;0.000140918474;0.000164663729;0.000181539594;;
2021;07;20;16;1;0.000135611765;0.000156498485;0.000167697399;;
2021;07;20;17;1;0.000132210108;0.000155660159;0.000178042728;;
2021;07;20;18;1;0.000132758309;0.000156030849;0.000145985402;;
2021;07;20;19;1;0.000131721627;0.000150918456;0.000144085521;;
2021;07;20;20;1;0.000130131300;0.000143464171;0.000142612064;;
2021;07;20;21;1;0.000131465656;0.000134151927;0.000142135736;;
2021;07;20;22;1;0.000141533717;0.000127926510;0.000160286137;;
2021;07;20;23;1;0.000148793875;0.000124443183;0.000131427725;;
2021;07;20;24;1;0.000132324212;0.000112351562;0.000104921804;;
2021;07;21;1;1;0.000111399294;0.000101097816;0.000066780313;;
2021;07;21;2;1;0.000093769889;0.000093767261;0.000041254441;;
2021;07;21;3;1;0.000083461721;0.000089628915;0.000036565116;;
2021;07;21;4;1;0.000077919537;0.000087560220;0.000024785716;;
2021;07;21;5;1;0.000074852620;0.000087100670;0.000020514044;;
2021;07;21;6;1;0.000074025553;0.000089259790;0.000022506155;;
2021;07;21;7;1;0.000076428037;0.000095742629;0.000027524995;;
2021;07;21;8;1;0.000081441583;0.000106136300;0.000039833722;;
2021;07;21;9;1;0.000093502819;0.000138689575;0.000079376989;;
2021;07;21;10;1;0.000105456532;0.000160521282;0.000142115489;;
2021;07;21;11;1;0.000115321644;0.000173938724;0.000195329611;;
2021;07;21;12;1;0.000120548576;0.000180518504;0.000195868954;;
2021;07;21;13;1;0.000127144692;0.000185139054;0.000157002743;;
2021;07;21;14;1;0.000137805117;0.000181936842;0.000175845677;;
2021;07;21;15;1;0.000142807035;0.000167191767;0.000183988396;;
2021;07;21;16;1;0.000137584561;0.000158977615;0.000169959482;;
2021;07;21;17;1;0.000134251877;0.000158184986;0.000180444360;;
2021;07;21;18;1;0.000134612430;0.000158463530;0.000147954610;;
2021;07;21;19;1;0.000133849045;0.000153410781;0.000146029102;;
2021;07;21;20;1;0.000132145737;0.000145792423;0.000144535770;;
2021;07;21;21;1;0.000133259907;0.000136224726;0.000144053016;;
2021;07;21;22;1;0.000143112557;0.000129767734;0.000162448250;;
2021;07;21;23;1;0.000150737557;0.000126335715;0.000133200564;;
2021;07;21;24;1;0.000134155309;0.000114097411;0.000106337102;;
2021;07;22;1;1;0.000113043044;0.000102643826;0.000067609159;;
2021;07;22;2;1;0.000095312746;0.000095269491;0.000041766472;;
2021;07;22;3;1;0.000084370485;0.000090850690;0.000037018945;;
2021;07;22;4;1;0.000078592394;0.000088669234;0.000025093345;;
2021;07;22;5;1;0.000075415855;0.000088162497;0.000020768654;;
2021;07;22;6;1;0.000074500135;0.000090305782;0.000022785491;;
2021;07;22;7;1;0.000076998618;0.000096907697;0.000027866622;;
2021;07;22;8;1;0.000081929544;0.000107361454;0.000040328119;;
2021;07;22;9;1;0.000093975946;0.000140236986;0.000080362180;;
2021;07;22;10;1;0.000105964634;0.000162296997;0.000143879360;;
2021;07;22;11;1;0.000116085759;0.000175995485;0.000197753951;;
2021;07;22;12;1;0.000121500485;0.000182749858;0.000198299988;;
2021;07;22;13;1;0.000128510724;0.000187650931;0.000158951388;;
2021;07;22;14;1;0.000139483287;0.000184516375;0.000178028191;;
2021;07;22;15;1;0.000144544407;0.000169562119;0.000186271974;;
2021;07;22;16;1;0.000139342292;0.000161272968;0.000172068940;;
2021;07;22;17;1;0.000136002285;0.000160486376;0.000182683951;;
2021;07;22;18;1;0.000136362524;0.000160766364;0.000149790953;;
2021;07;22;19;1;0.000135339557;0.000155517889;0.000147841547;;
2021;07;22;20;1;0.000133736249;0.000147850702;0.000146329680;;
2021;07;22;21;1;0.000134769515;0.000138106846;0.000145840934;;
2021;07;22;22;1;0.000144889161;0.000131620474;0.000164464481;;
2021;07;22;23;1;0.000152495338;0.000128099549;0.000134853787;;
2021;07;22;24;1;0.000135568143;0.000115635234;0.000107656908;;
2021;07;23;1;1;0.000115159338;0.000104607596;0.000064932296;;
2021;07;23;2;1;0.000097500630;0.000097006158;0.000051219967;;
2021;07;23;3;1;0.000085928461;0.000091919602;0.000037020356;;
2021;07;23;4;1;0.000079384347;0.000089569862;0.000023187428;;
2021;07;23;5;1;0.000076063384;0.000088935117;0.000017780071;;
2021;07;23;6;1;0.000074914916;0.000090949337;0.000030116930;;
2021;07;23;7;1;0.000077154047;0.000097140782;0.000039722405;;
2021;07;23;8;1;0.000081988837;0.000108085087;0.000043658140;;
2021;07;23;9;1;0.000093983493;0.000141567277;0.000076591199;;
2021;07;23;10;1;0.000106145414;0.000163322830;0.000175708166;;
2021;07;23;11;1;0.000116135885;0.000176735931;0.000251732227;;
2021;07;23;12;1;0.000121608485;0.000183288710;0.000229838784;;
2021;07;23;13;1;0.000128300354;0.000188124998;0.000170928244;;
2021;07;23;14;1;0.000138980102;0.000184904777;0.000150193520;;
2021;07;23;15;1;0.000144535037;0.000168735588;0.000184726948;;
2021;07;23;16;1;0.000139951425;0.000156459684;0.000182267724;;
2021;07;23;17;1;0.000136659857;0.000153452150;0.000145625460;;
2021;07;23;18;1;0.000136314663;0.000152860640;0.000156205498;;
2021;07;23;19;1;0.000134330667;0.000149235990;0.000110643863;;
2021;07;23;20;1;0.000131483744;0.000144892556;0.000105203912;;
2021;07;23;21;1;0.000129972579;0.000137861255;0.000093797613;;
2021;07;23;22;1;0.000136411432;0.000133855720;0.000134285979;;
2021;07;23;23;1;0.000142798909;0.000132006414;0.000108401391;;
2021;07;23;24;1;0.000129799530;0.000121492107;0.000104415135;;
2021;07;24;1;1;0.000113395696;0.000109692356;0.000078363195;;
2021;07;24;2;1;0.000098572015;0.000100126877;0.000051212199;;
2021;07;24;3;1;0.000087270486;0.000093660869;0.000031442041;;
2021;07;24;4;1;0.000080467743;0.000090799697;0.000017738430;;
2021;07;24;5;1;0.000076526491;0.000089504247;0.000020915642;;
2021;07;24;6;1;0.000074695522;0.000089906938;0.000027954343;;
2021;07;24;7;1;0.000073788771;0.000090383979;0.000031295841;;
2021;07;24;8;1;0.000072654337;0.000085693302;0.000012981655;;
2021;07;24;9;1;0.000084118280;0.000097493010;0.000018657832;;
2021;07;24;10;1;0.000100648547;0.000113293373;0.000033258237;;
2021;07;24;11;1;0.000114513936;0.000127179318;0.000047242191;;
2021;07;24;12;1;0.000120894057;0.000132382895;0.000054597407;;
2021;07;24;13;1;0.000126187334;0.000136405623;0.000062516322;;
2021;07;24;14;1;0.000135170493;0.000135377929;0.000083020494;;
2021;07;24;15;1;0.000139305804;0.000128299789;0.000098688008;;
2021;07;24;16;1;0.000131677778;0.000124326670;0.000086206749;;
2021;07;24;17;1;0.000124593785;0.000121297429;0.000075746667;;
2021;07;24;18;1;0.000121523171;0.000119586181;0.000062032505;;
2021;07;24;19;1;0.000121333130;0.000120327968;0.000062774056;;
2021;07;24;20;1;0.000120066310;0.000123208687;0.000072576991;;
2021;07;24;21;1;0.000120612958;0.000125123033;0.000086607669;;
2021;07;24;22;1;0.000129013206;0.000126950004;0.000095073703;;
2021;07;24;23;1;0.000136378252;0.000128623895;0.000086532308;;
2021;07;24;24;1;0.000125123670;0.000119127274;0.000065010765;;
2021;07;25;1;1;0.000109957761;0.000107904343;0.000058447702;;
2021;07;25;2;1;0.000096496203;0.000097880540;0.000034947237;;
2021;07;25;3;1;0.000086208145;0.000091779990;0.000037079098;;
2021;07;25;4;1;0.000079367781;0.000088701338;0.000016588237;;
2021;07;25;5;1;0.000075363015;0.000087647756;0.000022837991;;
2021;07;25;6;1;0.000073360067;0.000087901831;0.000034656971;;
2021;07;25;7;1;0.000071874564;0.000086520990;0.000024897632;;
2021;07;25;8;1;0.000069153300;0.000078020883;0.000014361935;;
2021;07;25;9;1;0.000078005392;0.000083707280;0.000023453245;;
2021;07;25;10;1;0.000092921190;0.000092039621;0.000041498369;;
2021;07;25;11;1;0.000106649303;0.000100384615;0.000032641772;;
2021;07;25;12;1;0.000114841119;0.000105176587;0.000056497779;;
2021;07;25;13;1;0.000119768445;0.000109736701;0.000063933598;;
2021;07;25;14;1;0.000127882154;0.000111881619;0.000077616393;;
2021;07;25;15;1;0.000132261322;0.000110370468;0.000074329023;;
2021;07;25;16;1;0.000124805280;0.000107753299;0.000079098279;;
2021;07;25;17;1;0.000119695068;0.000104169350;0.000065425206;;
2021;07;25;18;1;0.000118133004;0.000100923576;0.000061342033;;
2021;07;25;19;1;0.000118648658;0.000100583622;0.000080835711;;
2021;07;25;20;1;0.000119452026;0.000102988714;0.000059433775;;
2021;07;25;21;1;0.000123104439;0.000105243217;0.000071706903;;
2021;07;25;22;1;0.000135018105;0.000111329988;0.000071549965;;
2021;07;25;23;1;0.000143861040;0.000115762269;0.000077226131;;
2021;07;25;24;1;0.000129924701;0.000106562940;0.000056743603;;
2021;07;26;1;1;0.000108775829;0.000093532682;0.000045577431;;
2021;07;26;2;1;0.000091785278;0.000086991883;0.000031050427;;
2021;07;26;3;1;0.000081452904;0.000083149275;0.000023402471;;
2021;07;26;4;1;0.000075767953;0.000081456361;0.000017969020;;
2021;07;26;5;1;0.000072796045;0.000081224674;0.000013941288;;
2021;07;26;6;1;0.000071830131;0.000083221926;0.000030760062;;
2021;07;26;7;1;0.000074162292;0.000089875660;0.000021559335;;
2021;07;26;8;1;0.000078337178;0.000100040083;0.000030004862;;
2021;07;26;9;1;0.000089770584;0.000132867980;0.000082999702;;
2021;07;26;10;1;0.000101559178;0.000153525287;0.000144946027;;
2021;07;26;11;1;0.000111023759;0.000166541839;0.000198936584;;
2021;07;26;12;1;0.000115579154;0.000171392456;0.000200508048;;
2021;07;26;13;1;0.000121362863;0.000175236193;0.000166892932;;
2021;07;26;14;1;0.000131460962;0.000171682456;0.000133219244;;
2021;07;26;15;1;0.000136222790;0.000156370748;0.000152833254;;
2021;07;26;16;1;0.000130317847;0.000148328307;0.000156409861;;
2021;07;26;17;1;0.000126924545;0.000147351029;0.000166278553;;
2021;07;26;18;1;0.000127314365;0.000148219263;0.000150864252;;
2021;07;26;19;1;0.000126592616;0.000143675542;0.000151296685;;
2021;07;26;20;1;0.000125531363;0.000136568013;0.000140075861;;
2021;07;26;21;1;0.000127279287;0.000127070339;0.000160331666;;
2021;07;26;22;1;0.000138538617;0.000121227821;0.000153081249;;
2021;07;26;23;1;0.000145713286;0.000117627747;0.000117788742;;
2021;07;26;24;1;0.000128186682;0.000105747057;0.000083485721;;
2021;07;27;1;1;0.000106970042;0.000096177902;0.000063806984;;
2021;07;27;2;1;0.000090303875;0.000089315193;0.000039417627;;
2021;07;27;3;1;0.000080352569;0.000085362322;0.000034937089;;
2021;07;27;4;1;0.000075020123;0.000083393643;0.000023682156;;
2021;07;27;5;1;0.000072079299;0.000082961823;0.000019600676;;
2021;07;27;6;1;0.000071401725;0.000085078638;0.000021504091;;
2021;07;27;7;1;0.000073976238;0.000091393557;0.000026299471;;
2021;07;27;8;1;0.000078812260;0.000101305396;0.000038060164;;
2021;07;27;9;1;0.000090229105;0.000132217117;0.000075842806;;
2021;07;27;10;1;0.000101686072;0.000152979697;0.000135787934;;
2021;07;27;11;1;0.000111093873;0.000165701067;0.000186632749;;
2021;07;27;12;1;0.000115880345;0.000171813584;0.000187148078;;
2021;07;27;13;1;0.000122173765;0.000176182455;0.000150012348;;
2021;07;27;14;1;0.000132504882;0.000173183362;0.000168016318;;
2021;07;27;15;1;0.000136843279;0.000158914665;0.000175796490;;
2021;07;27;16;1;0.000131399611;0.000150892953;0.000162392201;;
2021;07;27;17;1;0.000128374639;0.000150219771;0.000172410249;;
2021;07;27;18;1;0.000128758128;0.000150503675;0.000141367074;;
2021;07;27;19;1;0.000128061345;0.000145721746;0.000139527298;;
2021;07;27;20;1;0.000126991134;0.000138744584;0.000138100454;;
2021;07;27;21;1;0.000128392577;0.000129781257;0.000137639194;;
2021;07;27;22;1;0.000138597364;0.000123900269;0.000155215398;;
2021;07;27;23;1;0.000145696467;0.000120524831;0.000127269937;;
2021;07;27;24;1;0.000129462453;0.000108775418;0.000101602545;;
2021;07;28;1;1;0.000109445991;0.000098059255;0.000064666167;;
2021;07;28;2;1;0.000092122982;0.000090947794;0.000039948398;;
2021;07;28;3;1;0.000081677926;0.000086788629;0.000035407529;;
2021;07;28;4;1;0.000075940641;0.000084635919;0.000024001044;;
2021;07;28;5;1;0.000072990976;0.000084211079;0.000019864605;;
2021;07;28;6;1;0.000072194389;0.000086303425;0.000021793650;;
2021;07;28;7;1;0.000074794901;0.000092707850;0.000026653602;;
2021;07;28;8;1;0.000079549382;0.000102688051;0.000038572657;;
2021;07;28;9;1;0.000091187337;0.000134093643;0.000076864055;;
2021;07;28;10;1;0.000102796937;0.000155170832;0.000137616364;;
2021;07;28;11;1;0.000112070655;0.000167924797;0.000189145822;;
2021;07;28;12;1;0.000117197077;0.000174306346;0.000189668090;;
2021;07;28;13;1;0.000123560171;0.000178737468;0.000152032315;;
2021;07;28;14;1;0.000134209877;0.000175806758;0.000170278714;;
2021;07;28;15;1;0.000138745278;0.000161392212;0.000178163649;;
2021;07;28;16;1;0.000133339926;0.000153300887;0.000164578866;;
2021;07;28;17;1;0.000130034668;0.000152499442;0.000174731811;;
2021;07;28;18;1;0.000130477602;0.000152814725;0.000143270629;;
2021;07;28;19;1;0.000129567168;0.000147860403;0.000141406080;;
2021;07;28;20;1;0.000127998540;0.000140555172;0.000139960023;;
2021;07;28;21;1;0.000129124199;0.000131351416;0.000139492552;;
2021;07;28;22;1;0.000139458719;0.000125425801;0.000157305426;;
2021;07;28;23;1;0.000146407446;0.000121938200;0.000128983670;;
2021;07;28;24;1;0.000130374411;0.000110152101;0.000102970658;;
2021;07;29;1;1;0.000110311192;0.000099512806;0.000065693915;;
2021;07;29;2;1;0.000092983915;0.000092352555;0.000040583303;;
2021;07;29;3;1;0.000082643051;0.000088221943;0.000035970266;;
2021;07;29;4;1;0.000076849103;0.000086039162;0.000024382496;;
2021;07;29;5;1;0.000073746443;0.000085549046;0.000020180316;;
2021;07;29;6;1;0.000072842417;0.000087624173;0.000022140020;;
2021;07;29;7;1;0.000075533817;0.000094162162;0.000027077212;;
2021;07;29;8;1;0.000080309112;0.000104284968;0.000039185697;;
2021;07;29;9;1;0.000092039390;0.000136168422;0.000078085665;;
2021;07;29;10;1;0.000103903140;0.000157665711;0.000139803520;;
2021;07;29;11;1;0.000113650061;0.000170861598;0.000192151941;;
2021;07;29;12;1;0.000118684336;0.000177251236;0.000192682510;;
2021;07;29;13;1;0.000125007849;0.000181683357;0.000154448584;;
2021;07;29;14;1;0.000135611260;0.000178608396;0.000172984976;;
2021;07;29;15;1;0.000140573598;0.000164152221;0.000180995228;;
2021;07;29;16;1;0.000135511489;0.000156126053;0.000167194540;;
2021;07;29;17;1;0.000132288113;0.000155377306;0.000177508847;;
2021;07;29;18;1;0.000132716059;0.000155687206;0.000145547648;;
2021;07;29;19;1;0.000131898321;0.000150691444;0.000143653465;;
2021;07;29;20;1;0.000130221721;0.000143209038;0.000142184426;;
2021;07;29;21;1;0.000131432037;0.000133859417;0.000141709526;;
2021;07;29;22;1;0.000141599242;0.000127686631;0.000159805502;;
2021;07;29;23;1;0.000148591648;0.000124114292;0.000131033624;;
2021;07;29;24;1;0.000132452121;0.000112165893;0.000104607184;;
2021;07;30;1;1;0.000112498069;0.000101485565;0.000063123224;;
2021;07;30;2;1;0.000095118928;0.000094056293;0.000049792932;;
2021;07;30;3;1;0.000083897677;0.000089155674;0.000035988935;;
2021;07;30;4;1;0.000077942109;0.000087084510;0.000022541406;;
2021;07;30;5;1;0.000074652107;0.000086452561;0.000017284702;;
2021;07;30;6;1;0.000073650322;0.000088474029;0.000029277845;;
2021;07;30;7;1;0.000076051350;0.000094602998;0.000038615703;;
2021;07;30;8;1;0.000080580703;0.000105129245;0.000042441785;;
2021;07;30;9;1;0.000092030812;0.000137480196;0.000074457299;;
2021;07;30;10;1;0.000103978967;0.000158632081;0.000170812777;;
2021;07;30;11;1;0.000113710921;0.000171625338;0.000244718740;;
2021;07;30;12;1;0.000119068171;0.000177988342;0.000223435268;;
2021;07;30;13;1;0.000125275780;0.000182473356;0.000166166029;;
2021;07;30;14;1;0.000135556671;0.000179267385;0.000146008993;;
2021;07;30;15;1;0.000140630915;0.000163420234;0.000179580288;;
2021;07;30;16;1;0.000135940017;0.000151421547;0.000177189581;;
2021;07;30;17;1;0.000132753494;0.000148516499;0.000141568203;;
2021;07;30;18;1;0.000132669512;0.000148063537;0.000151853472;;
2021;07;30;19;1;0.000131038778;0.000144693995;0.000107561225;;
2021;07;30;20;1;0.000128003444;0.000140362876;0.000102272836;;
2021;07;30;21;1;0.000126442376;0.000133511414;0.000091184327;;
2021;07;30;22;1;0.000133233925;0.000129850194;0.000130544651;;
2021;07;30;23;1;0.000139097937;0.000127909531;0.000105381230;;
2021;07;30;24;1;0.000126118038;0.000117595994;0.000101506035;;
2021;07;31;1;1;0.000109579502;0.000104989432;0.000075240430;;
2021;07;31;2;1;0.000095220295;0.000095819159;0.000049171398;;
2021;07;31;3;1;0.000084297880;0.000089629030;0.000030189079;;
2021;07;31;4;1;0.000077904374;0.000086975992;0.000017031555;;
2021;07;31;5;1;0.000074087989;0.000085734657;0.000020082156;;
2021;07;31;6;1;0.000072552666;0.000086240921;0.000026840365;;
2021;07;31;7;1;0.000071669938;0.000086697544;0.000030048705;;
2021;07;31;8;1;0.000070796235;0.000082309903;0.000012464337;;
2021;07;31;9;1;0.000081937805;0.000093628217;0.000017914319;;
2021;07;31;10;1;0.000097769735;0.000108675007;0.000031932900;;
2021;07;31;11;1;0.000111198283;0.000121976618;0.000045359594;;
2021;07;31;12;1;0.000117071827;0.000126820021;0.000052421706;;
2021;07;31;13;1;0.000121791555;0.000130489821;0.000060025053;;
2021;07;31;14;1;0.000130228691;0.000129408302;0.000079712136;;
2021;07;31;15;1;0.000133592729;0.000122400525;0.000094755301;;
2021;07;31;16;1;0.000125744530;0.000118397797;0.000082771419;;
2021;07;31;17;1;0.000119877697;0.000115883158;0.000072728171;;
2021;07;31;18;1;0.000117711977;0.000114573687;0.000059560516;;
2021;07;31;19;1;0.000116938816;0.000115039665;0.000060272516;;
2021;07;31;20;1;0.000115539897;0.000117717133;0.000069684806;;
2021;07;31;21;1;0.000116276372;0.000119637853;0.000083156362;;
2021;07;31;22;1;0.000125159537;0.000121708769;0.000091285026;;
2021;07;31;23;1;0.000131527357;0.000123005408;0.000083084004;;
2021;07;31;24;1;0.000120574491;0.000113884140;0.000062420093;;
